Date,UAL_Open,UAL_High,UAL_Low,UAL_Close,UAL_Adj Close,UAL_Volume,oil_Close/Last,oil_Volume,oil_Open,oil_High,oil_Low
1/29/21,42.110001,42.5,39.77,39.990002,39.990002,24192600,52.2,390451,52.15,53.25,51.93
2/1/21,40.349998,40.41,39.169998,39.939999,39.939999,13143400,53.55,391958,51.99,53.74,51.64
2/2/21,40.630001,40.91,39.939999,40.830002,40.830002,13118600,54.76,435014,53.48,55.26,53.45
2/3/21,41.02,42.200001,40.52,42.040001,42.040001,15174800,55.69,425699,55.05,56.33,54.81
2/4/21,42.150002,42.610001,41.84,42.41,42.41,13633800,56.23,359871,55.96,56.58,55.3
2/5/21,42.880001,42.939999,41.939999,42.139999,42.139999,10764300,56.85,367946,56.46,57.29,56.43
2/8/21,42.5,44.639999,42.220001,44.349998,44.349998,19794300,57.97,367858,57.06,58.14,57
2/9/21,44.060001,44.09,42.82,43.32,43.32,11967200,58.36,483494,58.11,58.62,57.27
2/10/21,43.860001,44.220001,43.360001,43.779999,43.779999,9772500,58.68,417332,58.45,58.91,58.08
2/11/21,43.639999,43.84,42.990002,43.439999,43.439999,8478100,58.24,338366,58.4,58.71,57.84
2/12/21,43.110001,44.470001,42.900002,43.939999,43.939999,8987500,59.47,459312,57.94,59.82,57.41
2/16/21,45.07,45.810001,44.560001,45.709999,45.709999,13954900,60.05,573153,60.15,60.27,60.06
2/17/21,45.41,46.48,44.720001,46.080002,46.080002,12821500,61.14,313035,60.24,61.73,61.19
2/18/21,45.200001,45.439999,44.299999,44.959999,44.959999,10250400,60.52,113236,61.68,60.68,59.79
2/19/21,45.52,48.360001,45.439999,48.029999,48.029999,21112000,59.24,62932,60.2,60.29,58.76
2/22/21,49.259998,51.82,48.349998,49.700001,49.700001,27547900,61.49,17185,58.88,61.84,60.87
2/23/21,50.200001,51.18,46.959999,50.610001,50.610001,20125000,61.67,554155,62.16,63,60.67
2/24/21,51.110001,55.869999,50.869999,54.959999,54.959999,27482100,63.22,471858,61.29,63.51,62.78
2/25/21,54.849998,55,50.419998,51.779999,51.779999,25950000,63.53,489745,63.39,63.63,63.26
2/26/21,51.509998,53.41,51.200001,52.68,52.68,18330200,61.5,450135,63.46,61.73,61.48
3/1/21,55.439999,55.93,52.779999,53.310001,53.310001,19500600,60.64,438048,61.95,60.48,60.13
3/2/21,53.66,54.049999,52.75,53.209999,53.209999,12371000,59.75,437551,60.23,60.51,59.38
3/3/21,53.610001,55.200001,53.279999,54.57,54.57,18438900,61.28,446196,59.55,61.34,60.97
3/4/21,54.639999,54.849998,49.950001,52.049999,52.049999,19937500,63.83,666759,61.08,64.32,63.87
3/5/21,52.650002,52.73,46.560001,50.52,50.52,21503200,66.09,544287,64.16,66.42,63.82
3/8/21,51.349998,54.330002,51.34,54.060001,54.060001,17589000,65.05,504787,66.68,67.98,64.57
3/9/21,53.810001,54.16,51.799999,53.43,53.43,15292800,64.01,522909,64.73,65.98,63.63
3/10/21,53.400002,54.369999,52.849998,53.919998,53.919998,13438900,64.44,472481,63.84,64.96,63.25
3/11/21,54.299999,55.869999,53.369999,54.060001,54.060001,17140800,66.02,407926,64.7,66.21,64.54
3/12/21,54,56.439999,53.610001,56.290001,56.290001,19762500,65.61,301506,65.96,66.24,65.41
3/15/21,58.25,61.689999,57.919998,60.939999,60.939999,35290100,65.39,352107,65.56,66.4,64.13
3/16/21,61.110001,61.200001,59.209999,59.810001,59.810001,18306400,64.8,302297,65.33,65.43,63.8
3/17/21,59.110001,62.560001,58.860001,62.450001,62.450001,18338000,64.6,233161,64.75,65.34,63.6
3/18/21,62.169998,63.700001,60.580002,60.82,60.82,19105700,60,125705,64.42,61.16,58.2
3/19/21,60.900002,60.950001,58.639999,60.77,60.77,19643800,61.42,53638,59.56,61.72,58.94
3/22/21,59.75,60.200001,58.209999,58.330002,58.330002,12958300,61.55,18717,61.55,61.9,60.39
3/23/21,57.110001,58.080002,53.849998,54.360001,54.360001,21698200,57.76,693393,61.28,61.35,57.25
3/24/21,55.66,56.959999,53.779999,53.830002,53.830002,18015800,61.18,549817,57.4,61.34,57.29
3/25/21,52.91,56.290001,52.029999,56.049999,56.049999,21500100,58.56,561159,60.8,60.86,57.44
3/26/21,57.09,57.369999,55.220001,56.830002,56.830002,15432400,60.97,452009,58.48,61.36,58.32
3/29/21,56.799999,57.310001,55.41,56.200001,56.200001,12083000,61.56,437057,60.93,61.68,61.27
3/30/21,56.779999,58.5,56.48,58.209999,58.209999,12708900,60.55,372783,61.96,62.27,59.94
3/31/21,58,58.009998,57.060001,57.540001,57.540001,11023800,59.16,392901,60.45,61.17,58.85
4/1/21,57.66,58.549999,57.279999,57.82,57.82,10932200,61.45,577986,59.49,61.75,58.86
4/5/21,59.34,60.889999,58.939999,59.290001,59.290001,17175700,58.65,418824,61.5,61.5,57.63
4/6/21,59.880001,60.419998,58.869999,59.48,59.48,11917200,59.33,435658,58.8,59.48,59.01
4/7/21,59.790001,61.34,59.189999,59.57,59.57,13772600,59.77,454941,59.26,59.92,58.12
4/8/21,59.139999,59.470001,57.75,59.43,59.43,13655800,59.6,387648,59.52,59.93,58.82
4/9/21,59.02,59.360001,57.790001,58.43,58.43,10896100,59.32,315007,59.76,59.95,59.1
4/12/21,57.57,57.709999,55.290001,56.16,56.16,18714700,59.7,372380,59.35,60.77,58.73
4/13/21,54.41,56.860001,53.900002,56.66,56.66,15349400,60.18,306699,59.64,60.59,59.64
4/14/21,57.459999,58.52,56.540001,56.919998,56.919998,12971100,63.15,375808,60.44,63.44,60.38
4/15/21,57.790001,57.849998,55.57,56.119999,56.119999,12123400,63.46,218869,62.83,63.57,62.53
4/16/21,56.470001,57.150002,55.709999,55.869999,55.869999,10620400,63.13,75376,63.32,63.88,62.83
4/19/21,55.790001,55.970001,54.740002,54.990002,54.990002,13984400,63.38,41840,62.98,63.63,62.63
4/20/21,53.470001,53.790001,49.470001,50.299999,50.299999,44364800,62.67,463231,63.53,64.38,61.49
4/21/21,49.880001,51.889999,48.900002,51.860001,51.860001,21085600,61.35,415634,62.39,62.08,60.97
4/22/21,52.34,53.09,50.880001,51.029999,51.029999,20538200,61.43,331702,61.11,61.69,61.03
4/23/21,51.209999,53.349998,50.639999,53.110001,53.110001,13841100,62.14,326243,61.65,62.43,61.25
4/26/21,54.049999,54.470001,53.220001,53.779999,53.779999,12358800,61.91,354112,62.06,62.01,61.89
4/27/21,53.779999,54.119999,53.189999,53.48,53.48,10331500,62.94,340468,61.97,63.3,61.91
4/28/21,53.25,54.040001,52.970001,53.549999,53.549999,11536000,63.86,366957,63.04,64.53,62.67
4/29/21,54.099998,54.32,53.119999,53.689999,53.689999,9804800,65.01,363816,63.7,65.08,64.77
4/30/21,53.220001,54.91,53.130001,54.400002,54.400002,11144000,63.58,380491,64.88,63.69,63.43
5/3/21,54.669998,54.869999,53.610001,54.459999,54.459999,9912900,64.49,269821,63.64,64.56,64.39
5/4/21,54.09,54.470001,51.73,52.799999,52.799999,13673200,65.69,327341,64.53,65.77,65.22
5/5/21,52.75,53.959999,52.439999,53.27,53.27,11151300,65.63,440050,66.45,65.35,65.2
5/6/21,53.43,53.77,52.099998,53.049999,53.049999,10524400,64.71,369580,65.27,65.13,64.6
5/7/21,52.93,54.959999,52.689999,54.73,54.73,11819900,64.9,393845,64.9,64.9,64.67
5/10/21,54.950001,55.610001,54,54.029999,54.029999,10852900,64.92,411540,65.57,65.75,63.95
5/11/21,52.040001,53.169998,51.200001,52.700001,52.700001,15065900,65.28,484801,64.9,65.5,65.25
5/12/21,52.119999,53.080002,50.900002,51.009998,51.009998,12728700,66.08,465657,65.46,66.63,64.97
5/13/21,51.419998,52.73,51.07,52.43,52.43,13363900,63.82,500922,65.75,65.81,63.09
5/14/21,53.400002,55.509998,53.290001,55.279999,55.279999,14499200,65.37,356176,63.83,65.62,63.33
5/17/21,55.009998,56.73,54.259998,56.57,56.57,17529900,66.27,245951,65.5,66.4,66.29
5/18/21,57.080002,57.75,55.950001,56.380001,56.380001,13706200,65.49,140479,66.33,65.6,65.13
5/19/21,55.080002,56.27,54.48,55.790001,55.790001,15121600,63.36,68486,65.28,63.46,63.17
5/20/21,56,56,54.209999,55.09,55.09,11702500,62.05,17039,63.39,62.87,61.89
5/21/21,55.450001,55.970001,55.119999,55.299999,55.299999,10527400,63.58,506219,61.89,64.07,61.56
5/24/21,56,56.34,54.919998,56.139999,56.139999,9470700,66.05,435983,63.87,66.14,64.97
5/25/21,57.650002,59.290001,56.779999,56.98,56.98,23605700,66.07,478519,66.02,66.25,65.78
5/26/21,57.75,58.43,57.23,58.009998,58.009998,11697300,66.21,356881,66.04,66.43,65.25
5/27/21,58.59,59.23,57.869999,59.130001,59.130001,12307500,66.85,321546,66.16,66.92,66.76
5/28/21,58.950001,59.200001,57.959999,58.349998,58.349998,14357300,66.32,369957,66.95,67.52,66.17
6/1/21,59.119999,60.41,58.959999,59.669998,59.669998,14321100,67.72,551216,68,68.01,67.9
6/2/21,60.150002,60.59,59.610001,60.290001,60.290001,12089200,68.83,316256,67.99,69,68.24
6/3/21,59.599998,59.599998,57.68,57.73,57.73,13746500,68.81,333929,68.76,68.99,68.44
6/4/21,58.299999,58.400002,56.720001,56.93,56.93,13622800,69.62,307435,68.91,69.67,69.29
6/7/21,57.34,57.970001,57.02,57.299999,57.299999,8915000,69.23,332899,69.52,70,68.93
6/8/21,57.900002,58.119999,56.830002,57.73,57.73,10778000,70.05,407390,69.29,70.27,68.47
6/9/21,57.990002,58.009998,57.169998,57.23,57.23,8151500,69.96,370897,70.01,70.62,69.46
6/10/21,57.599998,58.07,55.93,56.259998,56.259998,11664000,70.29,448177,69.76,70.39,68.68
6/11/21,56.16,56.830002,56.099998,56.52,56.52,9780500,70.91,519748,70.1,71.24,69.68
6/14/21,56.630001,57,55.540001,55.740002,55.740002,8248500,70.88,301853,70.65,71.78,70.65
6/15/21,55.740002,56.02,54.919998,55.290001,55.290001,7542000,72.12,307717,71.16,72.49,70.81
6/16/21,55.18,56.099998,54.98,55.599998,55.599998,9952000,72.15,395326,72.45,72.99,71.61
6/17/21,55.77,56.41,53.48,54.240002,54.240002,12509900,71.04,354213,71.65,72.3,69.77
6/18/21,53.869999,55.380001,53.540001,54.919998,54.919998,12490700,71.64,120976,71.1,72.17,70.16
6/21/21,55.240002,55.880001,54.549999,55.689999,55.689999,10891600,73.66,84703,71.52,73.96,71.15
6/22/21,55.490002,55.57,54.099998,55.169998,55.169998,9819700,73.06,18977,73.41,73.95,72.94
6/23/21,55.130001,55.490002,54.900002,55.119999,55.119999,9957500,73.08,408067,72.91,74.25,72.82
6/24/21,55.110001,55.389999,53.959999,54.34,54.34,11548600,73.3,323860,73.28,73.61,72.32
6/25/21,54.52,54.57,53.720001,53.880001,53.880001,12256400,74.05,345181,73.32,74.18,72.85
6/28/21,53.5,53.509998,51.669998,52.490002,52.490002,19098800,72.91,339373,73.99,74.45,72.62
6/29/21,52.66,53.080002,52.029999,52.150002,52.150002,12598300,72.98,309029,72.78,73.81,71.97
6/30/21,52.27,52.959999,51.869999,52.290001,52.290001,9244500,73.47,367750,73.47,74.14,72.82
7/1/21,52.790001,53.759998,52.689999,53.080002,53.080002,8577600,75.23,595858,73.5,76.22,73.39
7/2/21,53.169998,53.169998,52.09,52.77,52.77,9205500,75.16,355423,75.02,75.62,74.41
7/6/21,52.68,53.209999,51.02,51.439999,51.439999,10652300,73.37,688574,75.35,76.98,72.94
7/7/21,51.040001,51.869999,49.779999,50.299999,50.299999,12719100,72.2,580622,73.85,74.86,71.07
7/8/21,49.080002,50.52,48.57,49.66,49.66,13207800,72.94,495822,72.17,73.26,70.76
7/9/21,50.330002,51.32,49.970001,51.099998,51.099998,9914700,74.56,389867,73.26,74.76,72.72
7/12/21,50.330002,51.02,49.439999,50.619999,50.619999,11567200,74.1,360813,74.74,74.93,73.16
7/13/21,49.759998,50.040001,48.380001,48.5,48.5,14287200,75.25,412564,74.18,75.52,73.68
7/14/21,49.040001,49.959999,47.869999,48.16,48.16,14949300,73.13,487678,75.17,75.44,72.21
7/15/21,47.900002,48.630001,46.959999,47.709999,47.709999,12331800,71.65,339262,72.96,72.96,71.4
7/16/21,48.450001,48.48,45.830002,46.009998,46.009998,13760700,71.81,113310,71.48,72.3,70.41
7/19/21,43.700001,44.650002,42.560001,43.459999,43.459999,26444000,66.42,52689,71.49,71.67,65.63
7/20/21,43.549999,46.459999,43.07,46.32,46.32,21894000,67.42,16731,66.6,67.65,65.21
7/21/21,47.119999,48.939999,46.990002,48.099998,48.099998,23048300,70.3,484311,66.45,70.51,66.44
7/22/21,47.689999,48.700001,46.799999,47.950001,47.950001,12922300,71.91,417966,70.22,72.03,69.86
7/23/21,48.139999,48.48,47.16,47.529999,47.529999,9491300,72.07,257102,71.71,72.21,71.39
7/26/21,47.5,49.529999,47.400002,49.459999,49.459999,10775300,71.91,355819,72.18,72.43,70.56
7/27/21,49.110001,49.57,48.09,48.650002,48.650002,10559900,71.65,320109,72.22,72.33,71.08
7/28/21,49.080002,49.509998,48.040001,49.139999,49.139999,9772500,72.39,304828,71.9,72.6,71.7
7/29/21,49.580002,49.599998,48.459999,48.490002,48.490002,7643600,73.62,278856,72.4,73.68,72.26
7/30/21,47.689999,48.23,46.490002,46.720001,46.720001,12123500,73.95,283342,73.41,74.23,72.93
8/2/21,46.849998,48.23,45.950001,46.07,46.07,10995900,71.26,429120,73.91,73.95,70.55
8/3/21,46.119999,46.57,44.610001,46.540001,46.540001,12597000,70.56,486786,71.52,71.96,69.19
8/4/21,45.52,46.650002,44.900002,45.279999,45.279999,12205000,68.15,557749,70.32,70.81,67.85
8/5/21,45.52,47.669998,45.380001,47.240002,47.240002,12644600,69.09,397456,68.06,69.35,67.61
8/6/21,47.720001,48.130001,46.580002,47.619999,47.619999,9919300,68.28,497049,69.14,70.18,67.8
8/9/21,46.990002,47,45.529999,46.450001,46.450001,13064800,66.48,558082,67.88,67.9,65.15
8/10/21,46.369999,48.240002,46.169998,47.68,47.68,12551700,68.29,421649,66.85,68.9,66.56
8/11/21,47.139999,48.41,46.459999,48.209999,48.209999,12779300,69.25,479692,68.51,69.45,66.67
8/12/21,47.91,48.009998,46.549999,47.240002,47.240002,9307300,69.09,316001,69.36,69.62,68.46
8/13/21,47.080002,47.380001,46.27,46.490002,46.490002,7572400,68.44,250887,68.91,69.22,67.77
8/16/21,45.619999,46.549999,45.16,46.299999,46.299999,8402500,67.29,310196,67.71,68.27,65.73
8/17/21,45.439999,45.799999,44.52,45.290001,45.290001,9745500,66.59,218404,67.43,67.72,66.33
8/18/21,45.119999,45.990002,44.709999,45.040001,45.040001,9460700,65.46,100783,66.58,67.48,64.34
8/19/21,44.77,44.900002,43.169998,43.93,43.93,12360700,63.69,50937,64.58,64.76,62.63
8/20/21,43.790001,44.32,43.48,44.029999,44.029999,9867000,62.32,20071,64.05,64.1,62.11
8/23/21,44.639999,45.630001,44.32,45.529999,45.529999,8269200,65.64,381167,61.96,66,61.74
8/24/21,46.34,47.560001,46.279999,47.119999,47.119999,10048000,67.54,321805,65.54,67.8,65.41
8/25/21,47.299999,47.939999,46.540001,47.59,47.59,9772300,68.36,340791,67.63,68.54,66.92
8/26/21,47.299999,48.02,46.400002,47.009998,47.009998,8604000,67.42,330284,68,68.31,67.02
8/27/21,47.169998,48.220001,47.029999,47.709999,47.709999,6824300,68.74,305563,67.75,69.05,67.52
8/30/21,48.009998,48.009998,45.709999,45.91,45.91,11376100,69.21,346705,69.3,69.64,67.67
8/31/21,45.73,46.830002,45.610001,46.509998,46.509998,8884200,68.5,302301,69.18,69.34,68.16
9/1/21,46.75,46.93,45.950001,46.189999,46.189999,8608000,68.59,376119,68.55,68.69,68.17
9/2/21,46.279999,47.490002,45.869999,46.759998,46.759998,9780100,69.99,380927,68.29,70.61,67.84
9/3/21,46.599998,47.360001,45.919998,46.220001,46.220001,7705300,69.29,294675,69.76,70.53,69.05
9/7/21,46.02,46.779999,45.68,46.57,46.57,7802500,68.35,464757,69.11,69.48,67.64
9/8/21,46.700001,47.189999,45.419998,45.529999,45.529999,9053400,69.3,356036,68.37,69.75,68.31
9/9/21,45.240002,47.740002,45.07,46.580002,46.580002,12872300,68.14,527656,69.36,69.89,67.56
9/10/21,46.82,46.82,44.18,44.34,44.34,17498600,69.72,382399,67.97,69.96,67.68
9/13/21,44.73,45.18,43.57,44.84,44.84,14173600,70.45,347296,69.74,70.97,69.51
9/14/21,44.630001,44.93,43.580002,43.869999,43.869999,10762800,70.46,373449,70.64,71.22,69.98
9/15/21,43.650002,43.91,43.02,43.860001,43.860001,10321600,72.61,391304,70.76,73.14,70.65
9/16/21,43.860001,45.41,43.849998,44.470001,44.470001,12204300,72.57,271543,72.65,72.99,71.53
9/17/21,44.779999,45.5,44.110001,44.540001,44.540001,11743900,71.97,104011,72.62,72.72,71.21
9/20/21,44.759998,45.34,43.59,45.27,45.27,14700300,70.29,49307,71.92,72.08,69.86
9/21/21,45.5,46.259998,44.279999,44.450001,44.450001,12217700,70.56,27466,70.59,71.63,69.67
9/22/21,44.849998,46.290001,44.830002,45.68,45.68,13783000,72.23,366304,70.85,72.3,70.64
9/23/21,46.18,47.830002,46.099998,47.470001,47.470001,13703500,73.3,389586,71.97,73.5,71.61
9/24/21,47.380001,48.950001,47.380001,48.790001,48.790001,12236400,73.98,336445,73.24,74.27,72.81
9/27/21,49.509998,50.560001,48.98,49.080002,49.080002,14094300,75.45,400276,74.19,75.75,74.16
9/28/21,49.02,49.669998,48.349998,48.68,48.68,9820600,75.29,456945,75.43,76.67,74.24
9/29/21,48.880001,49.41,47.779999,48.709999,48.709999,9791600,74.83,408452,74.38,75.79,73.74
9/30/21,48.380001,48.400002,47.18,47.57,47.57,12016500,75.03,566200,74.78,76.07,74.53
10/1/21,48.900002,51.48,48.880001,51.34,51.34,21464900,75.88,366613,75.12,75.99,74.23
10/4/21,51.759998,52.43,50.98,51.299999,51.299999,13986700,77.62,434907,75.9,78.38,75.32
10/5/21,51.360001,51.860001,50.369999,50.880001,50.880001,9828100,78.93,421795,77.58,79.48,77.47
10/6/21,49.849998,50.279999,49.060001,50.220001,50.220001,9995900,77.43,442865,79.04,79.78,76.83
10/7/21,50.869999,50.900002,49.209999,49.52,49.52,10812100,78.3,512312,77,78.89,74.96
10/8/21,49.5,49.650002,48.650002,49.16,49.16,7349300,79.35,617865,78.86,80.11,78.63
10/11/21,48.75,49.98,48.23,49.18,49.18,8145100,80.52,616208,79.59,82.18,79.55
10/12/21,49.09,50.139999,48.669998,49.669998,49.669998,7402300,80.64,563724,80.5,81.62,79.47
10/13/21,49.369999,49.41,47.459999,47.880001,47.880001,13271500,80.44,446933,80.58,81.04,79.42
10/14/21,48.330002,48.650002,47.830002,47.91,47.91,7435000,81.31,377617,80.59,81.54,80.38
10/15/21,48.630001,49.290001,47.939999,48,48,8528000,82.28,244384,81.48,82.66,81.39
10/18/21,47.700001,48.130001,47.150002,47.169998,47.169998,9126800,82.44,112683,82.6,83.87,81.84
10/19/21,47.200001,47.25,46.080002,46.220001,46.220001,14646400,82.96,51571,82.37,83.74,81.8
10/20/21,46.900002,46.900002,45.580002,45.950001,45.950001,19751200,83.87,20021,83.34,84.25,81.3
10/21/21,46.18,47.18,45.98,46.720001,46.720001,13252600,82.5,550857,83.58,83.96,80.79
10/22/21,46.119999,47.380001,46.119999,46.73,46.73,8565800,83.76,449253,82.61,84.22,81.76
10/25/21,46.540001,47.18,46.240002,46.650002,46.650002,7494200,83.71,552769,83.98,85.41,83.39
10/26/21,47.099998,47.630001,46.540001,46.790001,46.790001,9345500,84.65,450497,83.72,84.88,82.97
10/27/21,47.119999,47.43,45.790001,45.82,45.82,7896600,82.66,514578,84.39,84.51,82.01
10/28/21,46,46.259998,45.439999,46.009998,46.009998,7376800,82.81,465907,82.25,83.21,80.58
10/29/21,45.860001,46.450001,45.48,46.139999,46.139999,9674900,83.57,480154,83.09,83.74,81.41
11/1/21,46.18,48.150002,45.82,48.049999,48.049999,13566900,84.05,391380,83.36,84.88,82.74
11/2/21,47.919998,48.080002,47.189999,47.98,47.98,8764900,83.91,406851,83.87,84.41,82.92
11/3/21,47.779999,49.23,47.189999,49.049999,49.049999,11270800,80.86,521441,83.07,83.08,79.69
11/4/21,49.299999,49.470001,48.380001,49.139999,49.139999,8659200,78.81,679979,80.18,83.42,78.25
11/5/21,52.389999,52.869999,50.880001,52.709999,52.709999,21551800,81.27,495564,79.37,81.8,78.96
11/8/21,53.869999,54.52,52.810001,53.110001,53.110001,14923100,81.93,362989,81.13,82.67,81.05
11/9/21,52.91,53.099998,51.66,52.810001,52.810001,7623900,84.15,469906,82.16,84.63,81.78
11/10/21,51.93,52.810001,51.529999,51.77,51.77,7155800,81.34,517666,84.53,84.97,80.81
11/11/21,51.57,52.150002,51.310001,51.34,51.34,5878800,81.59,438940,81.41,82.33,80.2
11/12/21,51.349998,51.41,49.279999,49.830002,49.830002,10277100,80.79,366085,81.21,81.62,79.78
11/15/21,50.200001,50.830002,50.07,50.48,50.48,6506800,80.88,315309,80.66,81.2,79.3
11/16/21,50.200001,50.360001,48.919998,49.200001,49.200001,9333100,80.76,298561,80.93,81.81,80.03
11/17/21,48.68,49.5,48.259998,48.740002,48.740002,8291600,78.36,151244,80.54,80.69,77.69
11/18/21,48.68,48.849998,46.91,47.43,47.43,9883600,79.01,45129,78.34,79.36,77.08
11/19/21,46.540001,46.540001,45.220001,46.110001,46.110001,17014000,76.1,21558,78.76,79.92,75.37
11/22/21,46.68,47.330002,45.799999,46.48,46.48,10954000,76.75,450842,75.75,76.88,76.12
11/23/21,46.75,47.580002,46.459999,46.700001,46.700001,7006900,78.5,487578,76.46,78.86,75.3
11/24/21,46.200001,47.130001,45.799999,46.73,46.73,5595600,78.39,312443,78.48,78.95,78.12
11/26/21,43.669998,43.709999,40.110001,42.259998,42.259998,36386900,68.15,825163,78.34,78.65,67.4
11/29/21,43.18,44.110001,41.68,42.540001,42.540001,18487100,69.95,654128,69.23,70.07,69.02
11/30/21,41.450001,42.34,40.669998,42.259998,42.259998,14919000,66.18,695141,70.04,71.22,64.43
12/1/21,43.029999,43.57,38.880001,39.060001,39.060001,27503000,65.57,577281,67.01,69.49,64.84
12/2/21,39.77,42.040001,38.900002,41.639999,41.639999,24005600,66.5,647830,65.63,67.49,66.53
12/3/21,41.220001,41.59,39.700001,40.610001,40.610001,17327300,66.26,429169,67.5,69.22,65.6
12/6/21,41.610001,45.41,41.529999,43.990002,43.990002,27543800,69.49,381415,67.02,70.15,66.72
12/7/21,44.98,45.459999,42.98,43.41,43.41,17781000,72.05,455978,69.72,73.03,69.52
12/8/21,43.740002,46.599998,43.59,45.25,45.25,22497300,72.36,433777,71.86,73,71.48
12/9/21,44.799999,45.25,43.98,44.439999,44.439999,12453100,70.94,358015,72.52,73.34,70.39
12/10/21,44.16,44.290001,43.119999,44.049999,44.049999,11038400,71.67,359324,70.68,72.33,70.32
12/13/21,42.84,42.990002,41.049999,41.740002,41.740002,16089500,71.29,362043,72.04,73,70.71
12/14/21,41.16,42.59,41.16,41.380001,41.380001,12280300,70.73,330236,71.12,72.03,69.51
12/15/21,41.099998,41.639999,39.740002,41.5,41.5,14853300,70.87,271593,70.35,71.66,69.39
12/16/21,42.330002,42.650002,39.880001,40.049999,40.049999,12724200,72.38,121440,71.48,72.99,71.03
12/17/21,40.330002,41.619999,39.48,40.779999,40.779999,14993800,70.86,55248,71.92,72.26,69.89
12/20/21,39.459999,41.709999,39.110001,41.099998,41.099998,14567200,68.23,20838,70.07,70.07,66.04
12/21/21,41.619999,44.23,41.580002,43.93,43.93,19615800,71.12,343262,69.21,71.55,68.56
12/22/21,43.950001,45.209999,43.509998,44.57,44.57,13013100,72.76,295571,71.27,73.16,70.8
12/23/21,45.220001,45.48,44.34,44.869999,44.869999,10323000,73.79,253529,73.03,73.95,72.27
12/27/21,43.560001,44.779999,43.080002,44.580002,44.580002,11239300,75.57,253684,73.38,76.09,72.57
12/28/21,44.32,45.799999,44.049999,45.27,45.27,9256200,75.98,239539,75.97,76.92,75.53
12/29/21,44.82,45.169998,44.330002,44.43,44.43,8341000,76.56,271934,76.04,77.37,75.36
12/30/21,44.290001,45.200001,44.07,44.130001,44.130001,9854600,76.99,219634,76.58,77.44,75.78
12/31/21,44.139999,44.709999,43.720001,43.779999,43.779999,7398900,75.21,220573,76.66,77.08,74.95
1/3/22,44.669998,46.400002,44.610001,45.490002,45.490002,13869100,76.08,299734,75.69,76.46,74.27
1/4/22,46.549999,47.02,45.900002,46.25,46.25,11254900,76.99,354487,76.02,77.64,75.7
1/5/22,46.700001,47.099998,45.540001,45.779999,45.779999,10987900,77.85,379035,77.18,78.58,76.51
1/6/22,46.459999,46.900002,45.209999,45.77,45.77,8225800,79.46,457889,77.24,80.24,76.73
1/7/22,46.310001,47.77,45.990002,47.310001,47.310001,11643900,78.9,383363,79.62,80.47,78.52
1/10/22,47.529999,47.77,46.18,46.580002,46.580002,9204500,78.23,356260,78.88,79.45,77.83
1/11/22,46.41,47.549999,46.150002,46.900002,46.900002,8589900,81.22,442359,78.42,81.59,78.36
1/12/22,46.950001,47.509998,46.279999,46.540001,46.540001,8995700,82.64,385040,81.38,83.1,81.17
1/13/22,47.209999,49.27,46.779999,48.169998,48.169998,14671200,82.12,326008,82.82,82.94,81.39
1/14/22,47.240002,47.540001,46.09,46.740002,46.740002,11204800,83.82,338268,81.73,84.45,81.58
1/18/22,45.919998,46.98,45.450001,45.610001,45.610001,11110800,85.43,140652,84.32,86.63,83.5
1/19/22,45.52,45.700001,44.349998,44.400002,44.400002,10365300,86.96,74583,86.61,87.91,85.77
1/20/22,44.349998,44.84,42.810001,42.880001,42.880001,15589600,86.9,17184,86.23,87.82,86.14
1/21/22,42.669998,43.02,41.27,41.650002,41.650002,16065200,85.14,488219,84.57,85.56,82.78
1/24/22,40.150002,41.490002,38.84,41.389999,41.389999,20952000,83.31,495716,84.91,86.09,81.9
1/25/22,40.799999,42.110001,40.560001,41.779999,41.779999,11304600,85.6,492368,84.15,85.71,82.99
1/26/22,42.459999,43.060001,41.02,41.43,41.43,13585700,87.35,442128,85.26,87.95,85.01
1/27/22,41.849998,42.779999,40.709999,40.93,40.93,12936400,86.61,411978,87.15,88.54,86.2
1/28/22,40.650002,40.93,38.790001,40.91,40.91,14042700,86.82,419868,87.5,88.84,86.44
1/31/22,40.52,42.91,40.200001,42.880001,42.880001,11871000,88.15,335056,87.45,88.39,86.34
2/1/22,43.009998,44.23,42.720001,43.959999,43.959999,9614300,88.2,354875,88.15,88.87,86.55
2/2/22,43.950001,45.349998,43.200001,44.119999,44.119999,12135300,88.26,432060,88.35,89.72,87.1
2/3/22,43.59,44.48,43.040001,43.080002,43.080002,8016500,90.27,443424,87.98,90.45,86.75
2/4/22,42.740002,43.130001,41.98,42.82,42.82,8956900,92.31,392350,90.19,93.17,90.07
2/7/22,43.369999,44.990002,43.209999,44.439999,44.439999,10462900,91.32,463483,91.82,92.73,90.73
2/8/22,44.990002,46.91,44.57,46.830002,46.830002,12211700,89.36,429214,91.64,91.68,88.51
2/9/22,47.27,49.290001,47.200001,48.93,48.93,15867900,89.66,408290,89.86,90.58,88.41
2/10/22,48.23,50.16,47.98,49.240002,49.240002,16295800,89.88,455913,90.01,91.74,89.03
2/11/22,49.299999,50.25,46.59,46.970001,46.970001,15711600,93.1,518340,90,94.28,92.86
2/14/22,47.48,48.73,46.599998,46.93,46.93,10641700,95.46,437005,93.91,95.54,94.5
2/15/22,48.599998,50.509998,48.470001,50.48,50.48,17771600,92.07,401815,94.83,95.17,90.66
